"id","school_list_id","school_id","status"
1054,2825,7,"Applying"
1055,2825,6,"Rejected"
1056,2825,3,"Applying"
1057,1593,3,"Enrolled"
1058,1593,10,"Applying"
1059,1593,9,"Interested"
1060,1593,8,"Interested"
1061,1593,4,"Interested"
1062,1593,2,"Enrolled"
1063,4450,8,"Interested"
1064,4450,7,"Rejected"
1065,4450,9,"Interested"
1066,4450,6,"Applied"
1067,4450,2,"Interested"
1068,4450,4,"Enrolled"
1069,4450,5,"Interested"
1070,6173,10,"Applying"
1071,6173,8,"Applied"
1072,6173,6,"Interested"
1073,6173,5,"Interested"
1074,6173,1,"Interested"
1075,6173,4,"Interested"
1076,6173,2,"Rejected"
1077,6173,3,"Interested"
1078,6173,7,"Accepted"
1079,7956,4,"Interested"
1080,7956,6,"Interested"
1081,7956,9,"Applied"
1082,7956,8,"Interested"
1083,7956,10,"Interested"
1084,7956,2,"Rejected"
1085,8105,3,"Interested"
1086,8105,5,"Accepted"
1087,8105,10,"Interested"
1088,8105,9,"Applying"
1089,8105,4,"Interested"
1090,8105,6,"Interested"
1091,8105,2,"Interested"
1092,8105,1,"Rejected"
1093,27,8,"Interested"
1094,27,10,"Interested"
1095,27,1,"Applied"
1096,27,9,"Accepted"
1097,27,3,"Applying"
1098,27,6,"Interested"
1099,4434,1,"Interested"
1100,4434,10,"Interested"
1101,4434,4,"Applying"
1102,4434,3,"Rejected"
1103,4434,8,"Applying"
1104,3266,3,"Interested"
1105,3266,9,"Interested"
1106,3266,6,"Interested"
1107,3266,7,"Applying"
1108,3266,1,"Interested"
1109,3266,5,"Interested"
1110,3266,10,"Interested"
1111,2757,9,"Enrolled"
1112,2757,4,"Interested"
1113,2757,7,"Rejected"
1114,2757,1,"Interested"
1115,2757,3,"Applied"
1116,2757,5,"Interested"
1117,2757,10,"Interested"
1118,2757,6,"Interested"
1119,629,2,"Applied"
1120,629,4,"Interested"
1121,629,1,"Rejected"
1122,629,6,"Interested"
1123,629,10,"Applying"
1124,629,9,"Rejected"
1125,629,3,"Enrolled"
1126,3662,10,"Rejected"
1127,3662,5,"Applied"
1128,3662,7,"Interested"
1129,3662,2,"Interested"
1130,3662,6,"Interested"
1131,3662,9,"Rejected"
1132,3662,8,"Interested"
1133,3662,3,"Rejected"
1134,3662,4,"Interested"
1135,8654,7,"Applying"
1136,8654,5,"Interested"
1137,8654,4,"Interested"
1138,8654,10,"Interested"
1139,8654,9,"Interested"
1140,8654,6,"Interested"
1141,8654,8,"Rejected"
1142,8654,1,"Interested"
1143,5638,1,"Interested"
1144,5638,9,"Interested"
1145,5638,3,"Interested"
1146,5638,8,"Interested"
1147,5638,4,"Interested"
1148,218,9,"Applying"
1149,218,10,"Interested"
1150,218,3,"Applied"
1151,218,7,"Applied"
1152,218,5,"Rejected"
1153,218,2,"Accepted"
1154,218,4,"Interested"
1155,218,6,"Applying"
1156,218,8,"Interested"
1157,6941,4,"Interested"
1158,6941,3,"Interested"
1159,6941,1,"Rejected"
1160,6941,8,"Accepted"
1161,6941,5,"Interested"
1162,6941,9,"Interested"
1163,6941,6,"Accepted"
1164,442,7,"Applying"
1165,442,1,"Accepted"
1166,442,3,"Interested"
1167,442,10,"Interested"
1168,442,5,"Interested"
1169,442,2,"Interested"
1170,442,4,"Accepted"
1171,442,9,"Interested"
1172,442,8,"Interested"
1173,1534,1,"Applying"
1174,1534,10,"Rejected"
1175,1534,6,"Rejected"
1176,1534,9,"Interested"
1177,1534,3,"Interested"
1178,3206,10,"Interested"
1179,3206,2,"Applied"
1180,3206,5,"Enrolled"
1181,3206,6,"Interested"
1182,3206,1,"Interested"
1183,3206,3,"Interested"
1184,5479,6,"Accepted"
1185,5479,4,"Applied"
1186,5479,7,"Interested"
1187,5479,9,"Applied"
1188,5479,1,"Applying"
1189,5479,8,"Interested"
1190,6593,10,"Enrolled"
1191,6593,1,"Interested"
1192,6593,6,"Interested"
1193,6593,7,"Interested"
1194,6593,4,"Applying"
1195,8103,1,"Enrolled"
1196,8103,4,"Interested"
1197,8103,9,"Interested"
1198,8103,6,"Interested"
1199,8103,2,"Interested"
1200,7893,4,"Interested"
1201,7893,2,"Interested"
1202,7893,9,"Interested"
1203,7893,8,"Interested"
1204,7893,3,"Interested"
1205,7893,10,"Interested"
1206,1412,4,"Interested"
1207,1412,2,"Interested"
1208,1412,7,"Accepted"
1209,1412,10,"Interested"
1210,1412,5,"Interested"
1211,1412,1,"Rejected"
1212,1412,3,"Interested"
1213,1412,6,"Interested"
1214,58,10,"Interested"
1215,58,1,"Interested"
1216,58,2,"Rejected"
1217,58,2,"Interested"
1218,58,9,"Accepted"
1219,58,8,"Accepted"
1220,57,1,"Interested"
1221,57,10,"Accepted"
1222,57,8,"Accepted"
1223,57,4,"Applying"
1224,57,6,"Interested"
1225,57,3,"Interested"
1226,57,9,"Applying"
1227,57,7,"Interested"
1228,57,2,"Interested"
1229,6717,9,"Interested"
1230,6717,10,"Interested"
1231,6717,8,"Interested"
1232,6717,3,"Applying"
1233,6717,5,"Interested"
1234,6717,2,"Interested"
1235,369,9,"Interested"
1236,369,8,"Applying"
1237,369,5,"Applied"
1238,369,1,"Interested"
1239,369,6,"Enrolled"
1240,369,7,"Interested"
1241,369,4,"Applied"
1242,369,3,"Interested"
1243,5339,10,"Rejected"
1244,5339,9,"Interested"
1245,5339,4,"Interested"
1246,5339,1,"Applied"
1247,5339,3,"Interested"
1248,5339,2,"Interested"
1249,5339,8,"Interested"
1250,5339,6,"Interested"
1251,5339,5,"Interested"
1252,8499,6,"Enrolled"
1253,8499,7,"Rejected"
1254,8499,1,"Interested"
1255,8499,10,"Applying"
1256,8499,3,"Interested"
1257,8499,2,"Rejected"
1258,8499,4,"Interested"
1259,8810,8,"Interested"
1260,8810,5,"Interested"
1261,8810,7,"Applying"
1262,8810,10,"Interested"
1263,8810,6,"Enrolled"
1264,8810,1,"Interested"
1265,8810,4,"Interested"
1266,3483,8,"Applying"
1267,3483,10,"Applied"
1268,3483,6,"Interested"
1269,3483,7,"Applying"
1270,3483,3,"Rejected"
1271,3483,1,"Interested"
1272,3483,5,"Interested"
1273,3483,4,"Applying"
1274,3483,2,"Interested"
1275,1985,4,"Interested"
1276,1985,6,"Interested"
1277,1985,7,"Rejected"
1278,1985,5,"Interested"
1279,1985,9,"Interested"
1280,1985,1,"Interested"
1281,1985,8,"Applying"
1282,6232,9,"Accepted"
1283,6232,6,"Interested"
1284,6232,4,"Interested"
1285,6232,2,"Interested"
1286,6232,1,"Interested"
1287,6232,10,"Applied"
1288,6232,7,"Interested"
1289,8917,9,"Interested"
1290,8917,7,"Interested"
1291,8917,5,"Interested"
1292,8917,2,"Applied"
1293,8917,4,"Interested"
1294,8917,1,"Interested"
1295,8917,8,"Interested"
1296,8917,3,"Interested"
1297,4475,2,"Interested"
1298,4475,1,"Interested"
1299,4475,7,"Interested"
1300,4475,8,"Applied"
1301,4475,10,"Enrolled"
1302,4475,4,"Applied"
1303,4475,3,"Interested"
1304,4475,6,"Interested"
1305,293,6,"Interested"
1306,293,8,"Interested"
1307,293,10,"Interested"
1308,293,1,"Interested"
1309,293,9,"Interested"
1310,293,2,"Applied"
1311,293,4,"Interested"
1312,2644,10,"Rejected"
1313,2644,1,"Accepted"
1314,2644,6,"Accepted"
1315,2644,5,"Applied"
1316,2644,3,"Interested"
1317,2644,2,"Interested"
1318,2644,7,"Interested"
1319,2644,9,"Rejected"
1320,4733,4,"Applied"
1321,4733,6,"Accepted"
1322,4733,5,"Interested"
1323,4733,2,"Accepted"
1324,4733,9,"Accepted"
1325,4733,10,"Interested"
1326,4733,3,"Rejected"
1327,7372,10,"Applied"
1328,7372,2,"Accepted"
1329,7372,5,"Rejected"
1330,7372,7,"Interested"
1331,7372,3,"Interested"
1332,7372,8,"Rejected"
1333,7372,4,"Applied"
1334,1152,1,"Interested"
1335,1152,6,"Applying"
1336,1152,4,"Applying"
1337,1152,5,"Applied"
1338,1152,8,"Accepted"
1339,1152,7,"Rejected"
1340,1152,9,"Interested"
1341,1152,10,"Interested"
1342,1152,3,"Interested"
1343,6130,6,"Interested"
1344,6130,8,"Interested"
1345,6130,7,"Applying"
1346,6130,2,"Interested"
1347,6130,10,"Interested"
1348,6130,5,"Applied"
1349,6130,1,"Applied"
1350,6130,4,"Interested"
1351,1546,8,"Accepted"
1352,1546,8,"Applied"
1353,1546,7,"Interested"
1354,1546,1,"Interested"
1355,1546,7,"Applied"
1356,1546,4,"Interested"
1357,1546,8,"Accepted"
1358,1546,8,"Rejected"
1359,1546,9,"Interested"
1360,1546,4,"Rejected"
1361,6398,1,"Interested"
1362,6398,5,"Interested"
1363,6398,6,"Interested"
1364,6398,3,"Accepted"
1365,6398,4,"Accepted"
1366,6398,7,"Interested"
1367,6398,8,"Interested"
1368,6398,10,"Applying"
1369,6171,7,"Applying"
1370,6171,8,"Applied"
1371,6171,2,"Applied"
1372,6171,8,"Accepted"
1373,6171,9,"Applying"
1374,6171,6,"Accepted"
1375,6171,6,"Applying"
1376,6171,6,"Rejected"
1377,6171,1,"Interested"
1378,6171,6,"Accepted"
1379,956,1,"Accepted"
1380,956,10,"Rejected"
1381,956,9,"Applying"
1382,956,8,"Interested"
1383,956,7,"Accepted"
1384,956,3,"Interested"
1385,956,6,"Interested"
1386,956,4,"Applying"
1387,956,5,"Interested"
1388,6799,1,"Rejected"
1389,6799,9,"Interested"
1390,6799,7,"Interested"
1391,6799,8,"Applying"
1392,6799,3,"Interested"
1393,8806,10,"Applied"
1394,8806,2,"Interested"
1395,8806,3,"Interested"
1396,8806,8,"Interested"
1397,8806,7,"Applied"
1398,8806,6,"Accepted"
1399,8806,4,"Interested"
1400,8806,5,"Enrolled"
1401,6983,2,"Interested"
1402,6983,3,"Applied"
1403,6983,1,"Applied"
1404,6983,10,"Interested"
1405,6983,7,"Applied"
1406,6983,4,"Rejected"
1407,6983,6,"Interested"
1408,9794,2,"Interested"
1409,9794,6,"Rejected"
1410,9794,10,"Accepted"
1411,9794,8,"Interested"
1412,9794,3,"Interested"
1413,9794,4,"Applying"
1414,6149,1,"Rejected"
1415,6149,3,"Interested"
1416,6149,8,"Accepted"
1417,6149,5,"Applying"
1418,6149,6,"Interested"
1419,6149,9,"Enrolled"
1420,6149,10,"Interested"
1421,8208,8,"Interested"
1422,8208,4,"Interested"
1423,8208,10,"Interested"
1424,8208,2,"Applying"
1425,8208,7,"Interested"
1426,8208,7,"Interested"
1427,8208,10,"Applying"
1428,8537,1,"Interested"
1429,8537,4,"Enrolled"
1430,8537,8,"Accepted"
1431,8537,7,"Interested"
1432,8537,2,"Rejected"
1433,8537,5,"Enrolled"
1434,8537,3,"Applying"
1435,8537,6,"Applied"
1436,8801,8,"Interested"
1437,8801,1,"Interested"
1438,8801,4,"Interested"
1439,8801,2,"Rejected"
1440,8801,10,"Accepted"
1441,8801,7,"Interested"
1442,8801,3,"Interested"
1443,8801,9,"Rejected"
1444,6735,2,"Interested"
1445,6735,4,"Interested"
1446,6735,6,"Accepted"
1447,6735,8,"Applied"
1448,6735,5,"Interested"
1449,6735,7,"Interested"
1450,6735,1,"Accepted"
1451,7605,2,"Applied"
1452,7605,4,"Interested"
1453,7605,10,"Interested"
1454,7605,8,"Interested"
1455,7605,5,"Interested"
1456,7605,1,"Interested"
1457,7605,6,"Interested"
1458,1533,9,"Interested"
1459,1533,3,"Rejected"
1460,1533,4,"Interested"
1461,1533,8,"Interested"
1462,1533,10,"Rejected"
1463,1533,7,"Applied"
1464,1533,6,"Applying"
1465,2809,5,"Interested"
1466,2809,2,"Interested"
1467,2809,8,"Enrolled"
1468,2809,6,"Interested"
1469,2809,10,"Applied"
1470,2809,4,"Interested"
1471,2809,1,"Enrolled"
1472,2809,9,"Interested"
1473,8496,2,"Interested"
1474,8496,5,"Interested"
1475,8496,9,"Accepted"
1476,8496,2,"Accepted"
1477,8496,8,"Enrolled"
1478,8496,7,"Accepted"
1479,8496,3,"Interested"
1480,8496,4,"Applied"
1481,5249,4,"Applying"
1482,5249,2,"Applying"
1483,5249,6,"Interested"
1484,5249,10,"Applied"
1485,5249,4,"Interested"
1486,5249,2,"Interested"
1487,5249,1,"Interested"
1488,1383,6,"Interested"
1489,1383,4,"Rejected"
1490,1383,7,"Interested"
1491,1383,9,"Applied"
1492,1383,2,"Interested"
1493,1383,3,"Interested"
1494,1383,10,"Interested"
1495,1383,8,"Enrolled"
1496,1383,1,"Interested"
1497,6312,3,"Rejected"
1498,6312,9,"Interested"
1499,6312,5,"Applied"
1500,6312,6,"Enrolled"
1501,6312,7,"Interested"
1502,6312,10,"Interested"
1503,476,5,"Interested"
1504,476,9,"Interested"
1505,476,3,"Applying"
1506,476,4,"Applying"
1507,476,8,"Interested"
1508,476,7,"Interested"
1509,476,10,"Rejected"
1510,476,2,"Applying"
1511,476,1,"Accepted"
1512,940,7,"Applying"
1513,940,9,"Interested"
1514,940,8,"Accepted"
1515,940,10,"Accepted"
1516,940,4,"Interested"
1517,940,3,"Interested"
1518,940,5,"Interested"
1519,3474,2,"Interested"
1520,3474,3,"Applied"
1521,3474,8,"Interested"
1522,3474,9,"Interested"
1523,3474,7,"Applying"
1524,3474,6,"Applied"
1525,3474,4,"Applied"
1526,3474,5,"Accepted"
1527,7750,6,"Applying"
1528,7750,3,"Interested"
1529,7750,6,"Applying"
1530,7750,8,"Interested"
1531,7750,8,"Interested"
1532,7750,7,"Applying"
1533,7750,3,"Interested"
1534,7750,7,"Interested"
1535,4930,9,"Interested"
1536,4930,6,"Interested"
1537,4930,10,"Accepted"
1538,4930,8,"Interested"
1539,4930,2,"Interested"
1540,4930,3,"Interested"
1541,4930,5,"Rejected"
1542,4930,7,"Rejected"
1543,4930,4,"Interested"
1544,6416,5,"Interested"
1545,6416,8,"Accepted"
1546,6416,4,"Applying"
1547,6416,2,"Interested"
1548,6416,1,"Interested"
1549,6416,10,"Interested"
1550,6416,7,"Interested"
1551,1679,3,"Interested"
1552,1679,1,"Applied"
1553,1679,2,"Applied"
1554,1679,6,"Interested"
1555,1679,7,"Interested"
1556,1679,4,"Interested"
1557,1679,8,"Interested"
1558,3379,10,"Interested"
1559,3379,1,"Interested"
1560,3379,2,"Applied"
1561,3379,3,"Interested"
1562,3379,5,"Rejected"
1563,3379,7,"Interested"
1564,3379,6,"Applied"
1565,3379,9,"Rejected"
1566,3595,3,"Interested"
1567,3595,2,"Interested"
1568,3595,7,"Interested"
1569,3595,10,"Interested"
1570,3595,8,"Applied"
1571,3595,6,"Interested"
1572,3595,9,"Accepted"
1573,3595,4,"Rejected"
1574,3595,1,"Interested"
1575,8489,8,"Interested"
1576,8489,4,"Applied"
1577,8489,2,"Applied"
1578,8489,3,"Interested"
1579,8489,1,"Accepted"
1580,8489,6,"Interested"
1581,8489,5,"Interested"
1582,8489,9,"Interested"
1583,4461,3,"Interested"
1584,4461,5,"Interested"
1585,4461,2,"Accepted"
1586,4461,7,"Applied"
1587,4461,6,"Interested"
1588,4461,1,"Interested"
1589,8670,9,"Interested"
1590,8670,3,"Interested"
1591,8670,7,"Rejected"
1592,8670,1,"Interested"
1593,8670,2,"Interested"
1594,8670,10,"Interested"
1595,4270,7,"Rejected"
1596,4270,5,"Interested"
1597,4270,1,"Enrolled"
1598,4270,2,"Rejected"
1599,4270,9,"Interested"
1600,4270,3,"Interested"
1601,4270,4,"Accepted"
1602,4270,8,"Enrolled"
1603,4270,6,"Applying"
1604,4270,10,"Applied"
1605,8381,4,"Applying"
1606,8381,6,"Applied"
1607,8381,1,"Applying"
1608,8381,8,"Interested"
1609,8381,10,"Interested"
1610,8381,9,"Interested"
1611,73,3,"Interested"
1612,73,9,"Applying"
1613,73,6,"Interested"
1614,73,1,"Enrolled"
1615,73,2,"Rejected"
1616,73,7,"Applied"
1617,73,8,"Interested"
1618,2384,4,"Applied"
1619,2384,10,"Applying"
1620,2384,5,"Interested"
1621,2384,8,"Applied"
1622,2384,6,"Interested"
1623,2384,7,"Interested"
1624,2384,3,"Interested"
1625,8096,2,"Accepted"
1626,8096,6,"Interested"
1627,8096,3,"Interested"
1628,8096,1,"Applied"
1629,8096,10,"Enrolled"
1630,8096,8,"Interested"
1631,8096,5,"Applied"
1632,1100,7,"Interested"
1633,1100,4,"Interested"
1634,1100,8,"Interested"
1635,1100,3,"Rejected"
1636,1100,6,"Interested"
1637,1100,1,"Accepted"
1638,1100,2,"Applying"
1639,1100,10,"Interested"
1640,3981,6,"Interested"
1641,3981,3,"Interested"
1642,3981,5,"Interested"
1643,3981,7,"Interested"
1644,3981,10,"Interested"
1645,3981,1,"Interested"
1646,3981,4,"Interested"
1647,3981,2,"Interested"
1648,161,3,"Accepted"
1649,161,4,"Applied"
1650,161,2,"Interested"
1651,161,7,"Interested"
1652,161,6,"Interested"
1653,161,8,"Accepted"
1654,161,10,"Interested"
1655,161,5,"Interested"
1656,8715,2,"Interested"
1657,8715,4,"Interested"
1658,8715,5,"Interested"
1659,8715,6,"Rejected"
1660,8715,7,"Interested"
1661,8715,3,"Enrolled"
1662,869,3,"Accepted"
1663,869,2,"Interested"
1664,869,4,"Interested"
1665,869,8,"Accepted"
1666,869,5,"Applied"
1667,869,10,"Interested"
1668,869,7,"Applying"
1669,8629,1,"Applied"
1670,8629,7,"Interested"
1671,8629,3,"Accepted"
1672,8629,10,"Applied"
1673,8629,9,"Interested"
1674,3953,3,"Interested"
1675,3953,5,"Interested"
1676,3953,4,"Interested"
1677,3953,2,"Accepted"
1678,3953,8,"Interested"
1679,5615,8,"Interested"
1680,5615,10,"Interested"
1681,5615,9,"Interested"
1682,5615,4,"Accepted"
1683,5615,7,"Applying"
1684,2566,1,"Enrolled"
1685,2566,5,"Interested"
1686,2566,9,"Interested"
1687,2566,4,"Applying"
1688,2566,8,"Accepted"
1689,2566,10,"Interested"
1690,2566,7,"Interested"
1691,2566,6,"Interested"
1692,2566,2,"Interested"
1693,5378,1,"Interested"
1694,5378,6,"Applying"
1695,5378,5,"Accepted"
1696,5378,3,"Applying"
1697,5378,10,"Accepted"
1698,5378,9,"Rejected"
1699,5378,8,"Accepted"
1700,5378,4,"Interested"
1701,5378,7,"Interested"
1702,3216,5,"Applying"
1703,3216,6,"Rejected"
1704,3216,8,"Interested"
1705,3216,4,"Interested"
1706,3216,7,"Interested"
1707,3216,3,"Rejected"
1708,3216,1,"Enrolled"
1709,8755,4,"Interested"
1710,8755,5,"Interested"
1711,8755,5,"Interested"
1712,7457,6,"Interested"
1713,7457,4,"Interested"
1714,7457,1,"Rejected"
1715,7457,9,"Enrolled"
1716,7457,10,"Interested"
1717,2223,2,"Rejected"
1718,2223,10,"Interested"
1719,2223,6,"Interested"
1720,2223,3,"Interested"
1721,2223,7,"Interested"
1722,2223,4,"Interested"
1723,2223,1,"Interested"
1724,2508,5,"Interested"
1725,2508,8,"Applying"
1726,2508,1,"Enrolled"
1727,2508,6,"Interested"
1728,2508,7,"Interested"
1729,2508,3,"Accepted"
1730,2508,4,"Accepted"
1731,2508,2,"Interested"
1732,2508,9,"Applying"
1733,2682,6,"Applying"
1734,2682,10,"Interested"
1735,2682,5,"Interested"
1736,2682,7,"Accepted"
1737,2682,2,"Interested"
1738,4735,1,"Applied"
1739,4735,5,"Interested"
1740,4735,6,"Applying"
1741,4735,8,"Applied"
1742,7962,4,"Rejected"
1743,7962,5,"Accepted"
1744,7962,8,"Interested"
1745,7962,6,"Interested"
1746,7962,9,"Interested"
1747,7962,10,"Rejected"
1748,7962,7,"Interested"
1749,7962,1,"Rejected"
1750,7962,2,"Interested"
1751,665,5,"Applied"
1752,665,4,"Interested"
1753,665,9,"Interested"
1754,665,8,"Interested"
1755,665,2,"Interested"
1756,665,3,"Rejected"
1757,665,1,"Applied"
1758,665,6,"Interested"
1759,3016,7,"Interested"
1760,3016,10,"Accepted"
1761,3016,4,"Interested"
1762,3016,3,"Applied"
1763,3016,9,"Applying"
1764,3016,5,"Enrolled"
1765,3016,8,"Interested"
1766,205,4,"Interested"
1767,205,7,"Interested"
1768,205,2,"Applied"
1769,205,9,"Accepted"
1770,205,6,"Interested"
1771,205,8,"Interested"
1772,205,10,"Interested"
1773,8871,5,"Applied"
1774,8871,3,"Interested"
1775,8871,9,"Interested"
1776,8871,1,"Interested"
1777,8871,4,"Interested"
1778,9524,2,"Interested"
1779,9524,3,"Applied"
1780,9524,5,"Applied"
1781,9524,10,"Interested"
1782,9524,8,"Applied"
1783,418,1,"Applying"
1784,418,5,"Interested"
1785,418,8,"Accepted"
1786,418,10,"Accepted"
1787,418,4,"Interested"
1788,418,2,"Interested"
1789,418,9,"Applying"
1790,418,6,"Applying"
1791,7523,1,"Interested"
1792,7523,9,"Interested"
1793,7523,5,"Interested"
1794,7523,6,"Rejected"
1795,7523,7,"Interested"
1796,7523,3,"Accepted"
1797,7523,8,"Accepted"
1798,7523,10,"Interested"
1799,4446,9,"Interested"
1800,4446,7,"Applied"
1801,4446,3,"Rejected"
1802,4446,6,"Accepted"
1803,4446,1,"Applied"
1804,4446,2,"Interested"
1805,4446,5,"Applying"
1806,4446,10,"Interested"
1807,4446,8,"Interested"
1808,9731,8,"Interested"
1809,9731,7,"Accepted"
1810,9731,6,"Interested"
1811,9731,7,"Interested"
1812,9731,5,"Interested"
1813,9731,8,"Interested"
1814,9731,4,"Applied"
1815,9731,1,"Applied"
1816,9731,7,"Interested"
1817,1943,5,"Interested"
1818,1943,3,"Enrolled"
1819,1943,2,"Rejected"
1820,1943,10,"Applied"
1821,1943,8,"Enrolled"
1822,1943,4,"Interested"
1823,1943,9,"Rejected"
1824,1943,1,"Accepted"
1825,1943,7,"Interested"
1826,1943,6,"Interested"
1827,9892,7,"Interested"
1828,9892,10,"Interested"
1829,9892,4,"Interested"
1830,9892,3,"Interested"
1831,9892,8,"Interested"
1832,9892,5,"Enrolled"
1833,4372,10,"Interested"
1834,4372,3,"Interested"
1835,4372,5,"Interested"
1836,4372,1,"Applying"
1837,4372,8,"Interested"
1838,4372,4,"Interested"
1839,3365,5,"Interested"
1840,3365,6,"Applying"
1841,3365,1,"Interested"
1842,3365,4,"Interested"
1843,3365,10,"Interested"
1844,3365,8,"Interested"
1845,3365,3,"Interested"
1846,3365,2,"Accepted"
1847,3365,9,"Applying"
1848,5038,2,"Rejected"
1849,5038,7,"Accepted"
1850,5038,9,"Enrolled"
1851,5038,1,"Interested"
1852,5038,6,"Interested"
1853,5038,2,"Interested"
1854,4005,1,"Rejected"
1855,4005,9,"Rejected"
1856,4005,5,"Interested"
1857,4005,4,"Rejected"
1858,4005,10,"Interested"
1859,4005,6,"Accepted"
1860,3951,3,"Rejected"
1861,3951,2,"Interested"
1862,3951,7,"Interested"
1863,3951,6,"Interested"
1864,3951,5,"Accepted"
1865,3951,4,"Interested"
1866,3951,9,"Applied"
1867,3951,8,"Rejected"
1868,3951,1,"Rejected"
1869,1012,5,"Rejected"
1870,1012,4,"Interested"
1871,1012,3,"Applied"
1872,1012,1,"Interested"
1873,1012,9,"Accepted"
1874,1012,8,"Applying"
1875,7895,6,"Applying"
1876,7895,2,"Interested"
1877,7895,10,"Interested"
1878,7895,4,"Applied"
1879,7895,3,"Rejected"
1880,7895,9,"Interested"
1881,7895,8,"Interested"
1882,7895,1,"Enrolled"
1883,7895,7,"Accepted"
1884,6713,1,"Applied"
1885,6713,2,"Interested"
1886,6713,7,"Interested"
1887,6713,10,"Interested"
1888,6713,9,"Interested"
1889,6713,4,"Interested"
1890,344,4,"Enrolled"
1891,344,1,"Interested"
1892,344,6,"Applying"
1893,344,8,"Interested"
1894,344,2,"Interested"
1895,344,10,"Accepted"
1896,344,7,"Interested"
1897,121,3,"Interested"
1898,121,6,"Accepted"
1899,121,8,"Rejected"
1900,121,10,"Interested"
1901,121,4,"Enrolled"
1902,121,1,"Rejected"
1903,121,7,"Rejected"
1904,121,2,"Applying"
1905,121,9,"Interested"
1906,1418,10,"Rejected"
1907,1418,1,"Interested"
1908,1418,2,"Interested"
1909,1418,4,"Rejected"
1910,1418,8,"Rejected"
1911,1418,7,"Accepted"
1912,1418,3,"Interested"
1913,1418,9,"Rejected"
1914,1418,6,"Applied"
1915,8878,3,"Interested"
1916,8878,4,"Interested"
1917,8878,1,"Interested"
1918,8878,10,"Interested"
1919,8878,9,"Interested"
1920,8878,5,"Interested"
1921,8878,6,"Applying"
1922,8878,2,"Applied"
1923,5257,8,"Interested"
1924,5257,3,"Accepted"
